Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-24 00:00:00-05:00,0.0,0.0,0.0,0.0,165187,0.0,0.0
2025-11-21 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-20 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-19 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-18 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-17 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-14 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-13 00:00:00-05:00,0.0,0.0,0.0,0.0,4940867,0.0,0.0
2025-11-12 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-11 00:00:00-05:00,0.0,0.0,0.0,0.0,19593,0.0,0.0
2025-11-10 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-07 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-06 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-05 00:00:00-05:00,0.0,0.0,0.0,0.0,392469,0.0,0.0
2025-11-04 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-11-03 00:00:00-05:00,0.0,0.0,0.0,0.0,416490,0.0,0.0
2025-10-31 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-30 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-27 00:00:00-04:00,0.0,0.0,0.0,0.0,2522613,0.0,0.0
2025-10-24 00:00:00-04:00,0.0,0.0,0.0,0.0,1000000,0.0,0.0
2025-10-23 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-22 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-21 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-20 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-17 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-16 00:00:00-04:00,0.0,0.0,0.0,0.0,546172,0.0,0.0
2025-10-15 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-14 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-13 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-10 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-09 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-07 00:00:00-04:00,0.0,0.0,0.0,0.0,42006,0.0,0.0
2025-10-06 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-03 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-02 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-10-01 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-30 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-26 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-24 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-23 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-22 00:00:00-04:00,0.0,0.0,0.0,0.0,304785,0.0,0.0
2025-09-19 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-18 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-17 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-16 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-15 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-12 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-11 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-10 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-09 00:00:00-04:00,0.0,0.0,0.0,0.0,4000,0.0,0.0
2025-09-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-05 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-04 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-03 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-09-02 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-27 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-26 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-22 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-21 00:00:00-04:00,0.0,0.0,0.0,0.0,763425,0.0,0.0
2025-08-20 00:00:00-04:00,0.0,0.0,0.0,0.0,364882,0.0,0.0
2025-08-19 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-18 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-15 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-14 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-13 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-12 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-11 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-07 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-06 00:00:00-04:00,0.0,0.0,0.0,0.0,229922,0.0,0.0
2025-08-05 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-04 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-08-01 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-31 00:00:00-04:00,0.0,0.0,0.0,0.0,14841,0.0,0.0
2025-07-30 00:00:00-04:00,0.0,0.0,0.0,0.0,11024,0.0,0.0
2025-07-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-24 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-23 00:00:00-04:00,0.0,0.0,0.0,0.0,10052,0.0,0.0
2025-07-22 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-21 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-18 00:00:00-04:00,0.0,0.0,0.0,0.0,1354,0.0,0.0
2025-07-17 00:00:00-04:00,0.0,0.0,0.0,0.0,561246,0.0,0.0
2025-07-16 00:00:00-04:00,0.0,0.0,0.0,0.0,1029,0.0,0.0
2025-07-15 00:00:00-04:00,0.0,0.0,0.0,0.0,426203,0.0,0.0
2025-07-14 00:00:00-04:00,0.0,0.0,0.0,0.0,102010,0.0,0.0
2025-07-11 00:00:00-04:00,0.0,0.0,0.0,0.0,34701,0.0,0.0
2025-07-10 00:00:00-04:00,0.0,0.0,0.0,0.0,13001,0.0,0.0
2025-07-09 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-07 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-03 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-07-02 00:00:00-04:00,0.0,0.0,0.0,0.0,4082,0.0,0.0
2025-07-01 00:00:00-04:00,0.0,0.0,0.0,0.0,334996,0.0,0.0
2025-06-30 00:00:00-04:00,0.0,0.0,0.0,0.0,272687,0.0,0.0
2025-06-27 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-26 00:00:00-04:00,0.0,0.0,0.0,0.0,101,0.0,0.0
2025-06-25 00:00:00-04:00,0.0,0.0,0.0,0.0,75766,0.0,0.0
2025-06-24 00:00:00-04:00,0.0,0.0,0.0,0.0,160000,0.0,0.0
2025-06-23 00:00:00-04:00,0.0,0.0,0.0,0.0,1699656,0.0,0.0
2025-06-20 00:00:00-04:00,0.0,0.0,0.0,0.0,26835,0.0,0.0
2025-06-18 00:00:00-04:00,0.0,0.0,0.0,0.0,39015,0.0,0.0
2025-06-17 00:00:00-04:00,0.0,0.0,0.0,0.0,185242,0.0,0.0
2025-06-16 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-13 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-12 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-11 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-10 00:00:00-04:00,0.0,0.0,0.0,0.0,34268,0.0,0.0
2025-06-09 00:00:00-04:00,0.0,0.0,0.0,0.0,397226,0.0,0.0
2025-06-06 00:00:00-04:00,0.0,0.0,0.0,0.0,2234541,0.0,0.0
2025-06-05 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-04 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-03 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-06-02 00:00:00-04:00,0.0,0.0,0.0,0.0,135763,0.0,0.0
2025-05-30 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-27 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-23 00:00:00-04:00,0.0,0.0,0.0,0.0,100000,0.0,0.0
2025-05-22 00:00:00-04:00,0.0,0.0,0.0,0.0,1510082,0.0,0.0
2025-05-21 00:00:00-04:00,0.0,0.0,0.0,0.0,26392,0.0,0.0
2025-05-20 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-19 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-16 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-15 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-14 00:00:00-04:00,0.0,0.0,0.0,0.0,150,0.0,0.0
2025-05-13 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-12 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-09 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-07 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-06 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-05 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-02 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-05-01 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-30 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-29 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-24 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-23 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-22 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-21 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-17 00:00:00-04:00,0.0,0.0,0.0,0.0,3760,0.0,0.0
2025-04-16 00:00:00-04:00,0.0,0.0,0.0,0.0,90973,0.0,0.0
2025-04-15 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-14 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-11 00:00:00-04:00,0.0,0.0,0.0,0.0,2094130,0.0,0.0
2025-04-10 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-09 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-08 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-07 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-04 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-03 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-02 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-04-01 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-31 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-28 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-27 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-26 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-25 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-24 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-21 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-20 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-19 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-18 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-17 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-14 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-13 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-12 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-11 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-10 00:00:00-04:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-07 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-06 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-05 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-04 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-03-03 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-28 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-27 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-26 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-25 00:00:00-05:00,0.0,0.0,0.0,0.0,1810403,0.0,0.0
2025-02-24 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-21 00:00:00-05:00,0.0,0.0,0.0,0.0,17801,0.0,0.0
2025-02-20 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-19 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-18 00:00:00-05:00,0.0,0.0,0.0,0.0,32299,0.0,0.0
2025-02-14 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-13 00:00:00-05:00,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-02-12 00:00:00-05:00,0.0,0.0,0.0,0.0,9237,0.0,0.0
2025-02-11 00:00:00-05:00,0.0,0.0,0.0,0.0,1402807,0.0,0.0
2025-02-10 00:00:00-05:00,0.0,0.0,0.0,0.0,50143,0.0,0.0
2025-02-07 00:00:00-05:00,0.0,0.0,0.0,0.0,76006,0.0,0.0
2025-02-06 00:00:00-05:00,0.0,0.0,0.0,0.0,34424,0.0,0.0
2025-02-05 00:00:00-05:00,0.0,0.0,0.0,0.0,24945,0.0,0.0
2025-02-04 00:00:00-05:00,0.0,0.0,0.0,0.0,2500,0.0,0.0
2025-02-03 00:00:00-05:00,0.0,0.0,0.0,0.0,34336,0.0,0.0
